Subject,Course Number,Course Name,Course Code,Workload %
"PSYCH","741","Proc Cog&Cog Neuro","PSYCH741","33"
"PSYCH","742","Complex Cognition","PSYCH742","12"
"PSYCH","743","Human Learn-Memory","PSYCH743","N/A"
"PSYCH","745","Psych of Language","PSYCH745","N/A"
"PSYCH","746","Attention and Cognitive Control","PSYCH746","N/A"
"PSYCH","748","Expertise: Cognitive, Perceptual and Motor Skill Learning/Performance","PSYCH748","N/A"
"PSYCH","751","Cognitive Developmt","PSYCH751","0"
"PSYCH","756","Lang&Comm Skil","PSYCH756","N/A"
"PSYCH","757","Social Development","PSYCH757","13"
"PSYCH","758","Developmental Neuroscience of Human Behavior","PSYCH758","N/A"
"PSYCH","759","Developmental Psych","PSYCH759","N/A"
"PSYCH","771","Top Clin Sci & Pract","PSYCH771","6"
"PSYCH","774","Bio, Cog & Aff Basis","PSYCH774","N/A"
"PSYCH","775","Psychological Assessment I","PSYCH775","N/A"
"PSYCH","776","Clinical Science in Historical and Cultural Context","PSYCH776","19"
"PSYCH","778","Psychological Assessment II","PSYCH778","N/A"
"PSYCH","782","Cultural Psychology","PSYCH782","N/A"
"PSYCH","785","Group Processes","PSYCH785","7"
"PSYCH","786","Res Des-Soc Psy","PSYCH786","N/A"
"PSYCH","788","Attitude&Soc Judge","PSYCH788","N/A"
"PSYCH","793","Emotional Development","PSYCH793","N/A"
"PSYCH","796","Development-Infancy","PSYCH796","N/A"
"PSYCH","797","Develop-Adolescence","PSYCH797","N/A"
"PSYCH","798","Psychol of Aging","PSYCH798","N/A"
"PSYCH","802","Seminar in Organizational Studies","PSYCH802","2"
"PSYCH","804","Structural Equation Modeling","PSYCH804","N/A"
"PSYCH","808","Special Seminar","PSYCH808","8"
"PSYCH","809","Logic&Meth Res","PSYCH809","N/A"
"PSYCH","819","Supervised Research III","PSYCH819","N/A"
"PSYCH","833","Adv Sem Neuroscience","PSYCH833","40"
"PSYCH","840","Introduction to Functional MRI","PSYCH840","N/A"
"PSYCH","842","Decision Consortium","PSYCH842","N/A"
"PSYCH","854","Prsnlty:Res Techniq","PSYCH854","N/A"
"PSYCH","855","Research Methods:  Bridging Personality and Contexts","PSYCH855","0"
"PSYCH","858","Current Iss Dev Psy","PSYCH858","N/A"
"PSYCH","861","Sem Ed Psych","PSYCH861","4"
"PSYCH","862","Sem Ed Psy","PSYCH862","N/A"
"PSYCH","872","Evidence-Based Psychotherapy Laboratory and Practicum I","PSYCH872","25"
"PSYCH","873","Evidence-Based Psychotherapy Laboratory and Practicum II","PSYCH873","10"
"PSYCH","874","Intro Psycho Adults","PSYCH874","N/A"
"PSYCH","875","Intro Child Therapy","PSYCH875","N/A"
"PSYCH","876","Pract Clinical Psych","PSYCH876","N/A"
"PSYCH","877","Psychopth Lifesp I","PSYCH877","9"
"PSYCH","878","Psychopth Lifesp II","PSYCH878","27"
"PSYCH","879","Internship Clin Psy","PSYCH879","N/A"
"PSYCH","958","Special Sem Developm","PSYCH958","0"
"PSYCH","978","Special Seminar","PSYCH978","N/A"
"PSYCH","988","Sem Soc Psy","PSYCH988","42"
"PSYCH","990","Diss-Precand","PSYCH990","N/A"
"PSYCH","995","Diss-Cand","PSYCH995","N/A"
"PSYCH","998","Curriculum Practical Project","PSYCH998","N/A"
"PSYCHIAT","499","U G Psychiat Res","PSYCHIAT499","N/A"
"PSYCHIAT","599","Clinical Research","PSYCHIAT599","N/A"
"PSYCHIAT","752","Neuro Brain Peptide","PSYCHIAT752","N/A"
"PUBHLTH","200","Health and Society:  Introduction to Public Health","PUBHLTH200","12"
"PUBHLTH","250","On Purpose: Designing and Living a Big Life","PUBHLTH250","8"
"PUBHLTH","257","Behavioral and Social Science Research In HIV: Methods and Perspectives for Sexual and Gender Minority Communities","PUBHLTH257","5"
"PUBHLTH","300","Behavioral and Social Science Foundations in Public Health","PUBHLTH300","1"
"PUBHLTH","305","The Environment and Human Health","PUBHLTH305","2"
"PUBHLTH","306","Practical Tools for Conducting Public Health Research","PUBHLTH306","1"
"PUBHLTH","308","Black American Health: A Focus on Children, Families, and Communities","PUBHLTH308","6"
"PUBHLTH","309","Hunger in America: Building Skills to Feed Communities","PUBHLTH309","0"
"PUBHLTH","310","Nutrition in the Life Cycle","PUBHLTH310","9"
"PUBHLTH","311","Introduction to Public Health Genetics","PUBHLTH311","10"
"PUBHLTH","313","LGBTQ+ Health Promotion: Local and Global Strategies","PUBHLTH313","12"
"PUBHLTH","314","Public Health in U.S. Popular Culture","PUBHLTH314","7"
"PUBHLTH","318","Food Literacy for All","PUBHLTH318","10"
"PUBHLTH","319","360-degree Perspective on the Experience of Chronic Illness in America","PUBHLTH319","N/A"
"PUBHLTH","320","The History of Racism in the U.S. Healthcare System","PUBHLTH320","8"
"PUBHLTH","321","Eating Disorders Prevention and Treatment","PUBHLTH321","2"
"PUBHLTH","323","Food Security and Food Assistance in the U.S.","PUBHLTH323","32"
"PUBHLTH","326","The U.S. Healthcare System","PUBHLTH326","N/A"
"PUBHLTH","328","Community Health Issues for Asian Americans and Pacific Islanders","PUBHLTH328","N/A"
"PUBHLTH","330","Food Systems Around the World: A Geographic Perspective","PUBHLTH330","N/A"
"PUBHLTH","333","Emerging Issues in Public Health","PUBHLTH333","5"
"PUBHLTH","335","Patient-provider Interaction","PUBHLTH335","N/A"
"PUBHLTH","345","Public Health Data Visualization","PUBHLTH345","8"
"PUBHLTH","350","Global Public Health:  Challenges and Transformations","PUBHLTH350","32"
"PUBHLTH","357","Behavioral and Social Science Research In HIV: Methods and Perspectives for Sexual and Gender Minority Communities","PUBHLTH357","5"
"PUBHLTH","360","Community, Culture, and Social Justice (CCSJ) in Public Health","PUBHLTH360","12"
"PUBHLTH","370","Public Health Biology and Pathophysiology","PUBHLTH370","21"
"PUBHLTH","380","Leadership and Teamwork: From Personal Growth to Professional Achievement","PUBHLTH380","4"
"PUBHLTH","381","Public Health Systems: Achievements and Challenges","PUBHLTH381","16"
"PUBHLTH","382","Population Health Determinants and Disparities","PUBHLTH382","16"
"PUBHLTH","383","Data Driven PubHlth","PUBHLTH383","17"
"PUBHLTH","384","Creating Change in Public Health","PUBHLTH384","19"
"PUBHLTH","394","Pluralism and Public Health in the United States - An Intensive Writing Seminar","PUBHLTH394","N/A"
"PUBHLTH","401","Exploring the Public Health Spectrum of Cancer: From Prevention to Survivorship","PUBHLTH401","8"
"PUBHLTH","402","Helping People Change Risky Behaviors: What Works and How Do We Know","PUBHLTH402","N/A"
"PUBHLTH","405","Social History of Infectious Disease","PUBHLTH405","N/A"
"PUBHLTH","407","Links Between Infectious and Non-Communicable Diseases","PUBHLTH407","3"
"PUBHLTH","410","Making Change: Public Health Policy Advocacy in Principle and Practice","PUBHLTH410","20"
"PUBHLTH","411","Making Change: Experiential Learning in Effective Public Health Policy Advocacy","PUBHLTH411","N/A"
"PUBHLTH","413","Vaccines in Public Health","PUBHLTH413","5"
"PUBHLTH","414","Population Approaches to Mental Health","PUBHLTH414","0"
"PUBHLTH","417","Eat, Sleep, Analyze: The Interplay of Sleep and Nutrition on Population Health","PUBHLTH417","N/A"
"PUBHLTH","425","The Price of Health: Economics and Global Healthcare Models","PUBHLTH425","N/A"
"PUBHLTH","430","Nutrients and Health","PUBHLTH430","N/A"
"PUBHLTH","450","Critical Reflections on Global Public Health","PUBHLTH450","0"
"PUBHLTH","457","Translating HIV Research into Policy and Practice for Sgm Communities","PUBHLTH457","N/A"
"PUBHLTH","460","Introduction to Bacterial Pathogenesis","PUBHLTH460","12"
"PUBHLTH","465","The Science of Medicine","PUBHLTH465","12"
"PUBHLTH","477","Readings in Public Health","PUBHLTH477","N/A"
"PUBHLTH","478","Practical Projects in Public Health","PUBHLTH478","N/A"
"PUBHLTH","479","Independent Research in Public Health","PUBHLTH479","100"
"PUBHLTH","480","Leadership and Management in Today's Health Care Environment","PUBHLTH480","N/A"
"PUBHLTH","481","Public Health Practice and Professionalism","PUBHLTH481","11"
"PUBHLTH","500","Investigating Public Health Issues","PUBHLTH500","82"
"PUBHLTH","501","Developing Public Health Solutions","PUBHLTH501","49"
"PUBHLTH","507","Social Determinants of Health and Health Communication","PUBHLTH507","3"
"PUBHLTH","508","Social Determinants of Health","PUBHLTH508","13"
"PUBHLTH","510","Communication Fundamentals","PUBHLTH510","25"
"PUBHLTH","511","Nutrition and Public Health","PUBHLTH511","12"
"PUBHLTH","512","Principles of Epidemiology for Public Health","PUBHLTH512","45"
"PUBHLTH","513","Public Health Systems, Policy and Management","PUBHLTH513","42"
"PUBHLTH","514","Public Health Sciences and the Environment","PUBHLTH514","11"
"PUBHLTH","515","Population Health","PUBHLTH515","33"
"PUBHLTH","516","Leadership Skills for Interprofessional Practice","PUBHLTH516","28"
"PUBHLTH","555","ChatGPT/AGI and Public Health","PUBHLTH555","N/A"
"PUBHLTH","567","Operational Aspects of International Disaster Relief","PUBHLTH567","N/A"
"PUBHLTH","580","Leadership and Management in Today's Health Care Environment","PUBHLTH580","N/A"
"PUBHLTH","615","Public Health in Action:  National","PUBHLTH615","N/A"
"PUBHLTH","616","Public Health in Action: International","PUBHLTH616","N/A"
"PUBHLTH","626","Understanding and Improving the US Healthcare System","PUBHLTH626","1"
"PUBHLTH","680","Applied Practice and Integrative Experience I","PUBHLTH680","21"
"PUBHLTH","681","Applied Practice and Integrative Experience II","PUBHLTH681","18"
"PUBHLTH","682","Master's Research Project I","PUBHLTH682","N/A"
"PUBHLTH","683","Master's Research Project II","PUBHLTH683","N/A"
"PUBHLTH","741","Interdisciplinary Problem Solving","PUBHLTH741","29"
"PUBHLTH","796","Special Topics in Public Health","PUBHLTH796","N/A"
"PUBHLTH","803","Effective Teaching in Public Health","PUBHLTH803","N/A"
"PUBPOL","201","Systematic Thinking About the Problems of the Day","PUBPOL201","12"
"PUBPOL","240","Introduction to Technology Policy","PUBPOL240","0"
"PUBPOL","250","Energy and Climate Change: Technology, Markets, and Policy","PUBPOL250","1"
"PUBPOL","290","Independent Study","PUBPOL290","N/A"
"PUBPOL","300","Persuasive Policy Wr","PUBPOL300","38"
"PUBPOL","310","Undrstnd PubPol Econ","PUBPOL310","N/A"
"PUBPOL","312","Environmental Politics and Policy","PUBPOL312","14"
"PUBPOL","320","Politics, Political Institutions, and Public Policy","PUBPOL320","21"
"PUBPOL","330","Microeconomics for Public Policy","PUBPOL330","32"
"PUBPOL","412","Environmental Values in Public Policy","PUBPOL412","8"
"PUBPOL","413","Professional and Leadership Development:  Pathways to Professional Success","PUBPOL413","N/A"
"PUBPOL","418","Facilitating Dialogue","PUBPOL418","N/A"
"PUBPOL","422","Congress and State Legislatures","PUBPOL422","N/A"
"PUBPOL","423","Political Campaign Strategies and Tactics","PUBPOL423","4"
"PUBPOL","428","Contemporary China","PUBPOL428","11"
"PUBPOL","447","Excel for PubPol","PUBPOL447","4"
"PUBPOL","456","Local Government:  Opportunity for Activism","PUBPOL456","0"
"PUBPOL","457","Data Visual PubPol","PUBPOL457","14"
"PUBPOL","466","The History and Future of Detroit","PUBPOL466","N/A"
"PUBPOL","467","STATA for PubPol","PUBPOL467","N/A"
"PUBPOL","474","Values & Ethics","PUBPOL474","23"
"PUBPOL","475","Topics in Public Policy","PUBPOL475","21"
"PUBPOL","476","Applied Learning Seminar","PUBPOL476","37"
"PUBPOL","477","R for PubPol","PUBPOL477","2"
"PUBPOL","479","Eval Public Policies","PUBPOL479","6"
"PUBPOL","480","Global Engagement Seminar: Costa Rica","PUBPOL480","N/A"
"PUBPOL","490","Independent Study","PUBPOL490","12"
"PUBPOL","491","Michigan in Washington Public Policy Research Seminar","PUBPOL491","N/A"
"PUBPOL","495","Policy Seminar","PUBPOL495","23"
"PUBPOL","500","MPP ILE","PUBPOL500","N/A"
"PUBPOL","510","The Politics of Public Policy","PUBPOL510","35"
"PUBPOL","511","Business in Democracy: Advocacy, Lobbying, and the Public Interest","PUBPOL511","N/A"
"PUBPOL","515","Non-Market Strategy:  Shaping the Rules of the Game","PUBPOL515","29"
"PUBPOL","519","Sustainable Energy Systems","PUBPOL519","41"
"PUBPOL","521","Introduction to Policy Writing","PUBPOL521","35"
"PUBPOL","522","MPA Writing Seminar","PUBPOL522","35"
"PUBPOL","529","Statistics","PUBPOL529","24"
"PUBPOL","534","The Economics of Developing Countries","PUBPOL534","39"
"PUBPOL","541","Intl Trade Policy","PUBPOL541","38"
"PUBPOL","542","International Financial Policy","PUBPOL542","11"
"PUBPOL","553","Essentials of Economics","PUBPOL553","N/A"
"PUBPOL","554","Econ for Pub Affairs","PUBPOL554","18"
"PUBPOL","555","Micro for PubPol","PUBPOL555","40"
"PUBPOL","556","Macroeconomics","PUBPOL556","9"
"PUBPOL","557","Data Visualization","PUBPOL557","12"
"PUBPOL","558","Economic Analysis in the Practice of Public Policy","PUBPOL558","20"
"PUBPOL","563","Politics of Environmental Protection","PUBPOL563","7"
"PUBPOL","564","Government Regulation of Industry and Environment","PUBPOL564","10"
"PUBPOL","567","STATA for Public Policy","PUBPOL567","10"
"PUBPOL","568","STATA Practicum","PUBPOL568","N/A"
"PUBPOL","571","Appl Econometr","PUBPOL571","70"
"PUBPOL","577","R for PubPol","PUBPOL577","4"
"PUBPOL","578","Strategic Public Policy Consulting","PUBPOL578","49"
"PUBPOL","580","Values & Ethics","PUBPOL580","18"
"PUBPOL","582","Leading Organizations","PUBPOL582","3"
"PUBPOL","583","Negotiations-PubPol","PUBPOL583","27"
"PUBPOL","586","Performance Mgmt","PUBPOL586","19"
"PUBPOL","587","Public Management","PUBPOL587","21"
"PUBPOL","588","Public Management","PUBPOL588","0"
"PUBPOL","589","Conflict Resolution","PUBPOL589","9"
"PUBPOL","590","MPA Mgmt&Leadership","PUBPOL590","2"
"PUBPOL","592","Leading in Complex Environments","PUBPOL592","N/A"
"PUBPOL","594","Psychology of Communication and Persuasion","PUBPOL594","N/A"
"PUBPOL","596","Performance Management","PUBPOL596","N/A"
"PUBPOL","597","Managing People and Partnerships in Mission Driven Organizations","PUBPOL597","N/A"
"PUBPOL","600","Directed Reading","PUBPOL600","N/A"
"PUBPOL","621","Peacebuilding:  Law, Diplomacy, and the Transition from Conflict","PUBPOL621","N/A"
"PUBPOL","626","The History and Future of Detroit","PUBPOL626","N/A"
"PUBPOL","628","Democracy, Education, and Liberation","PUBPOL628","N/A"
"PUBPOL","633","Qualitative Methods","PUBPOL633","N/A"
"PUBPOL","637","Field Training","PUBPOL637","N/A"
"PUBPOL","638","Integ Polcy Exercise","PUBPOL638","13"
"PUBPOL","639","Quantitative Methods of Program Evaluation","PUBPOL639","44"
"PUBPOL","647","Excel for PubPol","PUBPOL647","4"
"PUBPOL","650","Introduction to Science and Technology Policy Analysis","PUBPOL650","72"
"PUBPOL","669","Legislation and Regulation","PUBPOL669","35"
"PUBPOL","674","Economic and Social Policies in a Selected Emerging Market Economy","PUBPOL674","N/A"
"PUBPOL","675","Hu Rts&Intl Pub Pol","PUBPOL675","18"
"PUBPOL","677","Immigration Policy Seminar","PUBPOL677","N/A"
"PUBPOL","683","Elections and Campaigns","PUBPOL683","0"
"PUBPOL","687","Negotiation Strategy:  Co-Creating Complex Agreements","PUBPOL687","N/A"
"PUBPOL","700","Directed Research","PUBPOL700","N/A"
"PUBPOL","710","Interdisciplinary Problem Solving","PUBPOL710","29"
"PUBPOL","712","Causal Inference in Education Policy Research: Preschool, Elementary and Secondary","PUBPOL712","N/A"
"PUBPOL","713","Causal Inference in Education Policy Research: Postsecondary","PUBPOL713","13"
"PUBPOL","715","Public Budgeting and Financial Planning","PUBPOL715","23"
"PUBPOL","716","Introduction to Chinese Policy","PUBPOL716","N/A"
"PUBPOL","717","Social Activism, Democracy, and Globalization from the Perspective of the Global South","PUBPOL717","55"
"PUBPOL","718","Facilitating Dialog","PUBPOL718","N/A"
"PUBPOL","721","MPA Proseminar","PUBPOL721","N/A"
"PUBPOL","725","MPA Capstone","PUBPOL725","15"
"PUBPOL","727","Hist of Reparations","PUBPOL727","N/A"
"PUBPOL","732","Public Policy in Postsecondary Education","PUBPOL732","36"
"PUBPOL","735","Professional and Leadership Development:  Pathways to Professional Success","PUBPOL735","N/A"
"PUBPOL","736","Poverty and Inequality","PUBPOL736","5"
"PUBPOL","741","Pr Fin&Glo Mkt","PUBPOL741","9"
"PUBPOL","744","Econ of Publ Sect","PUBPOL744","19"
"PUBPOL","746","Welfare Policy","PUBPOL746","N/A"
"PUBPOL","750","Special Topics","PUBPOL750","21"
"PUBPOL","756","Local Government:  Opportunity for Activism","PUBPOL756","0"
"PUBPOL","763","Global Issues:  Drugs, Crime and Terrorism","PUBPOL763","0"
"PUBPOL","766","Issues in U.S. National Security","PUBPOL766","N/A"
"PUBPOL","770","Policy Analysis","PUBPOL770","40"
"PUBPOL","774","Data Analysis Pract","PUBPOL774","N/A"
"PUBPOL","775","Exp Field Methods","PUBPOL775","N/A"
"PUBPOL","778","Project Skills Workshop","PUBPOL778","N/A"
"PUBPOL","779","Econometrics","PUBPOL779","70"
"PUBPOL","810","Policy Research Seminar","PUBPOL810","4"
"PUBPOL","830","Immersion in Research","PUBPOL830","N/A"
"PUBPOL","990","Diss-Precand","PUBPOL990","N/A"
"PUBPOL","995","Diss-Cand","PUBPOL995","0"
"PUBPOL","998","Curricular Practical Training","PUBPOL998","N/A"
"QMSS","201","Intro to Quantitative Methods in the Social Sciences","QMSS201","25"
"QMSS","251","Computational Social Sciences","QMSS251","9"
"QMSS","295","Special Topics in Quantitative Methods in the Social Sciences","QMSS295","N/A"
"QMSS","301","Quantitative Social Science Analysis and Big Data","QMSS301","22"
"QMSS","395","Special Topics in Quantitative Methods in the Social Sciences","QMSS395","N/A"
"QMSS","451","QMSS Senior Capstone: Social Science Study Management","QMSS451","6"
"QMSS","495","Special Topics in Quantitative Methods in the Social Sciences","QMSS495","N/A"
"QMSS","499","Independent Study","QMSS499","N/A"
"RACKHAM","570","Interdisciplin Sem","RACKHAM570","N/A"
"RACKHAM","571","Interdisciplinary Seminar","RACKHAM571","N/A"
"RACKHAM","580","Topics in Disability Studies","RACKHAM580","23"
